key,parent_key,text,type,nb_players
,,"Plutôt t'assoir sur un siège de toilette glacé, ou sur un siège de toilette encore chaud ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt faire une pipe à Gandalf ou à Gimli ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt être champion du monde de curling ou du lancer du poids ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt fixer du regard une personne inconnue en mangeant une banane, ou enfoncer une banane jusqu'à toucher ta glotte dans un lieu public ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt te faire sodomiser par La Chose des 4 fantastiques, ou par La Torche Humaine ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Tu préfères que Cyril Lignac joue tous les personnages des films que tu regardes, ou que toutes les musiques que tu écoutes soient chantées par Black M ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt être complètement bourré à dégueuler partout après la moindre goutte d'alcool, ou devoir boire 3 bouteilles d'alcool fort pour être bourré ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt t'habiller style été tout l'hiver, ou t'habiller style hiver tout l'été ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt être copain avec King Kong ou Godzilla ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt combattre les zombies sur un dragon avec un arc, ou les combattre avec 4 gorilles qui ont chacun une sulfateuse ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt te pisser dessus à chaque fois que tu reçois une goutte de pluie, ou te pisser dessus à chaque fois que tu regardes un nuage ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt ne plus pouvoir voir la télé ou te faire péter l'anus par un Gorille (personne n'est au courant, et tu t'en remets après 2 jours d'hôpital) ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir un cinquième membre ou un troisième oeil (vous pouvez choisir l'endroit) ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir deux balayettes à la place des mains, ou de la confiture à la place de la transpiration ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt boire un shot de vodka par le nez, ou un shot de sauce piquante par la bouche ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Sachant que tu es dans une pièce fermée de 9m2, plutôt mettre une claque à Dwayne Johnson ""The Rock"" ou à Conor McGregor ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Pendant 48h, plutôt être enfermé avec une actrice ou un acteur porno ou une game boy ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir un sabre laser ou connaître les chemins de la Force ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir les doigts de pied aux couleurs de l'arc-en-ciel, ou des griffes d'ours à la place des ongles de la main ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt commencer toutes tes phrases par ""Euuuuhhh...."" ou par ""Oui mais ..."" ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt devoir boire de la bière à la place de l'eau, ou vivre ta vie avec un masque et un tuba ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt te balader en cours / au boulot à poil ou dans au stade de France pendant une finale de football ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt passer une nuit torride avec Geneviève de Fontenay ou te faire arracher une dent de devant ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir 2 pénis ou 4 testicules ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt être Clara Morgane ou Nabilla ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt être aveugle et sans bras, ou sourd et sans jambe ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt ne pas avoir de mains, ou avoir un gros mec nu qui t'espionne et te suit partout ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt être une prostituée, ou ne coucher qu'avec des prostituées ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt être stérile ou n'enfanter que des bébés à 4 bras ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir tous tes poils naturellement bleus et qui font 0,5 mm d'épaisseur, ou avoir ta bouche remplie de roquefort dès que tu finis une phrase ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt manger et cuisiner uniquement toutes sortes de légumes pendant un mois, ou mettre un coup de poing de toutes tes forces dans ton sexe ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt ne parler qu'en langage lol XD XPTDR etc., ou à chaque fois que tu tapes un SMS tu dois l'envoyer à tout ton répertoire ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt vivre toute ta vie dans un rayon de 50 km ou parler super fort tout le temps ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt devoir manger un peu de merde pour être ivre ou devoir hurler la marseillaise pour pisser ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir une queue de rat de 50 cm ou une tâche de naissance couvrant la moitié de ton visage ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir des poils pubiens qui poussent sur la langue ou des pieds sans voûte avec des ongles de pied jaunes ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt ne rire qu'aux blagues de geeks ou uniquement aux blagues racistes ultra violentes ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt être très moche, ou être très beau et avoir quelqu'un qui te réveille chaque matin en se torchant sur ton visage ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Dans ton salon, plutôt avoir une peinture de caca ou une sculpture de pénis ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt manger un furoncle ou sucer un ongle incarné avec poche de pue bien mûre ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt fister une vache avec ta tête ou sucer un mouton ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt manger des hémorroïdes bien cuisinés ou avoir un prolapsus hémorroïdaire ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt boire une bouteille d'huile de palme ou manger 400g de graisse de canard ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt prendre une bifle tous les matins au réveil ou un shooter de laxatif ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir le trou de balle qui te gratte toutes les 5 min ou le doigt qui sent la merde à vie ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt devoir regarder toute la vie de 10 candidats de télé-réalité via leurs comptes Snapchat tous les matins, ou commencer chaque journée par un shooter d'absinthe ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir une voiture neuve tous les mois ou pouvoir déclencher une chiasse surprise à n'importe qui ?  Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt devoir te mettre un doigt dans le cul pour parler ou être obligé de boire tous tes verres en cul sec, pousser un soupir et roter après ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt te faire fister par un cheval ou devoir rester une semaine en intraveineuse dans le cul d'un orque ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt pouvoir faire sortir l'alcool de ton choix par ton doigt, ou faire une soirée avec ta bande de potes à Las Vegas avec Alan de Very Bad Trip ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt mettre une bonne main au cul d'un parent ou d'un militaire en service ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt trébucher tous les 20m quand tu marches, ou prononcer 30 fois la même syllabe toutes les 20 phrases ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt claquer des doigts pour que quelqu'un se casse la gueule ou pour qu'il laisse échapper un énorme rot ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt porter les mêmes vêtements tous les jours ou ne porter que du rose ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Pour ou contre chier par l'index à la place de l'anus ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir son brevet de pilote ou pouvoir siffler par le cul ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Pour toute ta vie, plutôt devoir porter des chaussures de 50 cm, ou un nez de clown ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt gueuler un gros mot pour clore chaque discussion ou être frappé à la gueule pour chaque gros mot que tu prononces ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt étrangler une portée de 6 chiots à mains nues ou ne manger que du fromage pendant 1 an ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt te faire enfoncer un clou rouillé sous ton ongle de pied ou faire 1 mois de prison ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt faire l'amour à Susan Boyle ou à un cochon, les deux étant sous tranquillisants ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt ne plus avoir internet à vie, ou commencer chaque journée par te couper entre deux doigts jusqu'au sang avec du papier ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt devoir poster sur Facebook chaque caca que tu fais, ou voir des morts comme dans le film 6eme sens ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt saigner des oreilles à chaque fois que tu entends ton prénom, ou crier ""ALLÉ L'OM"" à chaque fois que tu penses au sexe ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt coucher avec une personne de 90 ans une fois, ou lui donner un orgasme avec tes mains tous les jours pendant un mois ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt faire un cunnilingus à une tortue ou une branlette à un labrador ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Pour le reste de ta vie, plutôt avoir une haleine de pet ou de foutre ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Pour le reste de ta vie, plutôt avoir une dizaine d'herpès sur la bouche ou ne plus pouvoir contrôler ton anus et te chier dessus régulièrement ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Si vous deviez manger une partie de %s, plutôt manger le haut ou le bas ? Votez en même temps, les perdants boivent $ gorgées",14,1
,,"Si vous deviez arracher un membre de %s, plutôt la jambe ou le bras ? Votez en même temps, les perdants boivent $ gorgées",14,1
,,"Plutôt vivre dans la rue sans ami ni argent, ou manger tes deux mains ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt te nourrir que de pieds toute ta vie, ou manger les tiens, et du coup une seule fois ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir un ver solitaire qui finit par va te tuer d'ici 10 à 50 ans, ou travailler toute ta vie dans une ferme en Russie ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir de très bons ou de très mauvais préliminaires avec ta grand-mère ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt éjaculer du sang ou saigner du sperme ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt devoir faire l'amour avec un plug anal bien enfoncé à chaque fois, ou faire une fois des préliminaires avec un membre aléatoire de ta famille ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Si tu es frappé(e) à la bouche, tu préfères qu'elle soit remplie de lames de rasoir ou d'aiguilles ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt lécher le sol ou le siège des toilettes publiques ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt être un descendant d'Hitler ou de Saddam Hussein ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt devoir manger un bol d'ongles de pied tous les matins, ou vivre en Chine et tous les gens que tu croises te crachent dessus ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt être hanté(e) par un fantôme capable des pires visions d'horreur tout le long de ta vie, ou ne rien avoir mais à la fin de ta vie tu meurs mangé(e) par des fourmis ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir tout le temps les cheveux mal coiffés et gras ou tout le temps les dents dégueulasses ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt dire tes secrets les plus embarrassants aux 10 personnes qui comptent le plus, ou manger que des insectes vivants 2 jours par semaine ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt croquer dans un de tes doigts de pied jusqu'à l'os ou rester 20 secondes dans une cage à tigres ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt te couper la main directrice, ou l'autre main et un doigt de ta main directrice ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt passer une nuit dans un lit avec un ours qui a 1 chance sur 10 de se réveiller ou dans un lit rempli de seringues ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt ne pas avoir de langue ou ne pas avoir de dents ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt te faire une personne de 80 ans ou un animal ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir des tendances en nécrophilie ou zoophilie ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt mettre un coup de pied dans les ovaires de ta grand-mère, ou lécher le nombril de ton grand-père ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt boire 0,5 L de vomi qui n'est pas le tien, ou faire l'amour avec une personne de 500 kg ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt coucher avec un cousin ou porter des menottes à vie ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt te faire arracher tous les ongles en 1 min, ou passer 50 cm de feuille de papier entre tous tes doigts très lentement ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Tu préfères ne jamais avoir eu aucune expérience sexuelle ou avoir une MST prise au hasard ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt toujours avoir l'air d'être enceinte de 8 mois, ou voir correctement mais avoir deux yeux complètement noirs ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt avoir une belle famille ultra sexiste ou ultra raciste ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt être alcoolique et être bourré du matin au soir ou fumer trois paquets de cigarettes par jour ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Pour ou contre tuer 5 enfants innocents au couteau, si c'est pour stopper le terrorisme ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt être seul dans la forêt poursuivi par un ours, ou te faire casser trois dents au marteau ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt se faire crucifier (juste les mains et les pieds), ou être laché dans la forêt amazonienne en sous-vêtements ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt aller dire à un enfant que le Père Noël n'existe pas, ou lui expliquer comment fonctionne le sexe avec un tableau blanc ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt dormir dans le lit de tes parents à vie, ou pleurer à chaque fois que tu croises le regard de quelqu'un ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt toujours porter un chapeau melon, ou un énorme collier-horloge en or ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt grimper le long d'un immeuble de 3 étages sans assurance, ou te faire plaquer en sandwich par deux rugbymen professionnels de 130 kg ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt tenter de faire passer de la cocaïne dans le pays par voie anale, ou en prendre tous les jours pendant un mois ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt ne pas avoir de paupière, ou avoir le cul à la place du sexe et inversement ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Pendant 30 sec, plutôt t'asseoir les fesses nues sur une braise ou fermer l'appareil à gaufre bien chaud sur ta main ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt boire une pinte d'eau de mer ou de lait ranci ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Plutôt sentir l'anus à longueur de journée toute ta vie ou tuer un chaton en l'écrasant avec ton pied nu ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Pour ou contre manger une merde de chien pour 5 millions d'euros ? Votez en même temps, les perdants boivent $ gorgées",14,0
,,"Pour ou contre gagner 100 000 euros et laisser ton ou ta meilleure amie se faire torturer 10 min ? Votez en même temps, les perdants boivent $ gorgées",14,0
beretta,,"Jusqu'à la fin du jeu, chaque joueur possède un flingue avec 3 balles. Quand vous tirez sur un joueur, celui-ci boit 1 gorgée !",23,2
,beretta,%s a récupéré $ balles de plus !,23,1
,beretta,%s a volé les balles de %s !,23,2
,beretta,%s a trouvé un deuxième flingue chargé !,23,1
,,"This is Ze Rot ! Chacun rote à tour de rôle et se fait juger par son voisin de gauche, qui lui attribue un nombre de gorgées à distribuer entre 1 et 5 pour la performance. %s commence",23,1
gold-number,,Le nombre d'or : Chaque joueur dit un chiffre entre 1 et 10. La suite arrive... %s commence,23,1
,gold-number,Ceux qui ont choisi un nombre d'or pair boivent $ gorgées,23,0
,gold-number,Tous les joueurs boivent leur nombre d'or en nombre de gorgées,23,0
,gold-number,Chaque joueur distribue son nombre d'or en nombre de gorgées. %s commence,23,1
,,%s se met à quatre pattes et se prend une claque dans les fesses par chaque joueur,23,1
,,"Convainquez le jury ! %s et %s racontent une des pires scènes X vues, les autres joueurs votent pour la plus hard ! Le gagnant distribue $ gorgées, l'autre les boit",23,2
,,"%s boit une gorgée, puis son voisin de gauche 2 gorgées, ainsi de suite jusqu'à arriver à %s ",23,2
,,Chacun boit à tour de rôle le nombre de fois qu'il ou elle est allé pisser aujourd'hui. %s commence,23,1
,,Chacun boit à tour de rôle le nombre de voyelles présentes dans son prénom. %s commence,23,1
,,"%s, commence à boire. Ton voisin de gauche te suit, ainsi de suite. Impossible de s'arrêter tant que son voisin de droite ne s'est pas arrêté",23,1
,,"Choisissez ensemble le nouveau surnom de %s (dévalorisant, voire crade, à vous de voir). Jusqu'à la fin du jeu, tout le monde l'appelle comme ça",23,1
,,"%s, fais deviner une phrase la bouche pleine. Le premier joueur qui trouve distribue $ gorgées",23,1
,,"%s, quelqu'un te bande les yeux pendant que tu bois un breuvage, si tu devines 2 ingrédients tu distribues $ gorgées. Tu en boiras $ sinon",23,1
cyclop-silly,,"%s, tiens le téléphone. Tu dois faire deviner l'expression qui va suivre à %s en moins de 20 sec. Si vous y arrivez, les autres joueurs boiront $ gorgées, sinon vous les boirez",23,3
,cyclop-silly,Boxer la prostate,23,3
,cyclop-silly,Brouter le minou,23,3
,cyclop-silly,Chemin boueux,23,3
,cyclop-silly,Péter le cul,23,3
,cyclop-silly,Fromage de bite,23,3
,cyclop-silly,Fissure anale,23,3
,cyclop-silly,Égoutter la nouille,23,3
,cyclop-silly,Croûte de vagin,23,3
,cyclop-silly,Cigare à moustache,23,3
,cyclop-silly,Chaussette cartonnée,23,3
,,"%s, à toi de juger : entre %s et %s, qui serait le plus apte à vivre sans ses deux bras selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui pourrait le plus lécher l'anus de %s contre de l'argent selon toi ? Cet individu boira $ gorgées",24,4
,,"%s, à toi de juger : entre %s et %s, qui s'est le plus amusé à torturer les insectes quand il ou elle était jeune selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui regarde le plus l'anus des chats selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a le plus utilisé son anus pour faire autre chose qu'un caca selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a regardé le plus de vidéos crades selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a vu la vidéo la plus crade selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui selon toi aime se travestir le plus ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui aurait le plus envie d'enfiler son doigt dans l'anus de %s selon toi ? Cet individu boira $ gorgées",24,4
,,"%s, à toi de juger : entre %s et %s, qui a le plus pris en photo son caca selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui serait le joueur le plus susceptible de se torcher avec du pain si il ou elle n'avait que ça sous la main ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui se sent le plus les parties qui transpirent selon toi (couilles, doigts de pied, etc.) ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a eu le plus de chiasses dans sa vie selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui serait la personne la moins embêtée à mettre une langue dans l'anus de %s selon toi ? Cet individu boira $ gorgées",24,4
,,"%s, à toi de juger : entre %s et %s, qui serait la personne la moins embêtée à mettre sa tête dans le cul d'une vache selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui aime le plus les jeux où on se met tout nus dans la boue selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui aime le plus se percer les boutons selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui aime le plus percer les boutons des autres selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a sniffé le plus de choses (sel, poivre, ou d'autres trucs) selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui aime le plus inspirer par le nez quand il passe derrière quelqu'un aux toilettes selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui se gêne le moins pour coller ses crottes de nez sous le siège des voitures des autres selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : selon toi, qui fait les cacas les plus sales entre %s et %s ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est le joueur le plus susceptible de sortir en boîte de nuit tout seul selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est le joueur le plus susceptible d'utiliser autre chose que des mouchoirs pour essuyer le foutre ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a passé le plus de temps avec les mêmes sous-vêtements selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est la personne la plus susceptible d'avoir vomi et chié en même temps selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a les odeurs génitales les plus épouvantables selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a tripoté le plus de cousins / cousines selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a le record du nombre de vomis en une seule soirée selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a eu le plus de soucis de pets foireux selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a été le joueur le plus nu en public selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui selon toi a pissé sur le plus de personnes ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a vomi sur le plus de personnes selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui aime le plus faire sentir ses pets selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est la personne la plus susceptible de pisser dans une bouteille pour la faire boire à quelqu'un selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui s'est chié dessus en dernier selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui serait la personne la plus susceptible de caler des doigts à un chien par amour selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est le joueur le plus susceptible de se torcher contre un mur ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a l'anus le plus abîmé dû aux entrées sorties selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a pris le plus de drogues selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui pourrait le plus avoir une expérience nécrophile contre une somme d'argent selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui pourrait le plus avoir une expérience zoophile contre une somme d'argent selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui pue le plus des pieds selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui sera le plus débile à 50 ans selon toi ? Cet individu distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui serait le joueur le moins craintif à l'idée de poser son sexe sur le front de %s selon toi ? Cet individu distribuera $ gorgées",24,4
,,"%s, à toi de juger : entre %s et %s, qui a fait le plus de jours d'apéro consécutifs selon toi ? Cet individu distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui choisirais-tu pour te torcher avec sa langue ? Cet individu distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est la personne la moins dérangée par les règles pour faire l'amour selon toi ? Cet individu distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui se plairait le plus dans une boite échangiste selon toi ? Cet individu distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui selon toi ferait la meilleure danseuse étoile ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a eu le plus de chtars dans sa vie selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui devrait le plus fermer sa gueule selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a le plus fait pipi au lit selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a le plus de crottes de nez selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui assume le moins les pets qui embaument la salle entière selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : selon toi, qui de %s ou %s mérite le plus de chopper la diarrhée ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui choisirais-tu pour être enchaîné à la cave et être ton esclave sexuel ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, à qui mettrais-tu du gros sel dans le fion avant de lui pulvériser l'anus ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui aime le plus sentir ses propres pets selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est la première personne à être bourrée en soirée selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est le joueur le plus susceptible de s'être fait pisser dessus selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est le joueur le plus susceptible d'être fini à la pisse selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est le joueur le plus susceptible de s'être fait cracher dessus selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est le joueur le plus susceptible de cracher sur d'autres gens pour rigoler selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a utilisé le plus de fois le mot ""chier"" selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est le joueur le plus susceptible d'avoir pété un frein de bite (le sien ou celui d'un copain) selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est le joueur qui a déjà eu du fromage de bite dans la bouche selon toi ? Cette personne boira $ gorgées",24,3
