key,parent_key,text,type,nb_players
,,"%s, poste une phrase débile sur Facebook contenant les mots ""envelopper"", ""pharmacie"", ""crayon à papier"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""envier"", ""glaçon"", ""rôti"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""envoler"", ""gay"", ""scrotum"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""envoyer"", ""cercueil"", ""liquide séminal"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""épargner"", ""poil de cul"", ""épinard"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""épater"", ""Brésil"", ""partouze"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""épier"", ""fausse couche"", ""pédiatre"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""épiler"", ""lance-flamme"", ""PQ"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""éplucher"", ""mariée"", ""sandwich"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""épouser"", ""halloween"", ""Sophie Marceau"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""épuiser"", ""galactica"", ""docteur"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""équiper"", ""bouton vert"", ""orgasme"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""essuyer"", ""fumier"", ""pilule contraceptive"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""éternuer"", ""schtroumpf"", ""nain de jardin"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""étirer"", ""ordi"", ""p*ute vierge"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""étonner"", ""pénis"", ""montagne russe"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""étouffer"", ""clitoris"", ""casserole"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""étrangler"", ""chiwawa"", ""fraise tagada"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""étudier"", ""polygamie"", ""Charles Trenet"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""évoluer"", ""étoile filante"", ""cuninlingus"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""exciter"", ""félation"", ""moules frites"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""excuser"", ""chlorophylle"", ""Mike Tyson"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""expédier"", ""panda"", ""scie sauteuse"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""explorer"", ""cratère"", ""pyromane"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""exploser"", ""strip-teaseur"", ""curling"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""extraire"", ""Matt Pokora"", ""furoncle"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""filtrer"", ""aphte"", ""nymphomane"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""fissurer"", ""foie"", ""pissoir"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""flotter"", ""testicule"", ""plante"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""fumer"", ""tourette"", ""plan à 3"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""gâcher"", ""choucroute"", ""maison close"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""gagner"", ""2ème trou"", ""caniche"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""galoper"", ""abattoir"", ""coït"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""garder"", ""sucrerie"", ""béchamel"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""garer"", ""trompe"", ""pissotière"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""gaspiller"", ""cèpe"", ""Eddy Murphy"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""gâter"", ""chinois"", ""plume"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""gazer"", ""trousse"", ""paysan"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""geler"", ""Zeus"", ""sida"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""gémir"", ""gourdin"", ""simulation"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""glisser"", ""plouf"", ""station de bus"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""gonfler"", ""manteau"", ""sexe"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""goûter"", ""tuba"", ""cocu"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""grandir"", ""trottinette"", ""zizi"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""gratter"", ""radiateur"", ""pubis"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""graver"", ""pubis"", ""coulante"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""grignoter"", ""pilule"", ""stimuli"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""griller"", ""steak au soja"", ""grande roue"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""grimper"", ""tétine"", ""tente"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""grogner"", ""foulard"", ""léchouille"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""gronder"", ""dégueulasse"", ""clic-clac"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""grossir"", ""vodka"", ""vidange"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""guérir"", ""pastis"", ""érotique"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""gueuler"", ""shooter"", ""flagada"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""guider"", ""Harry Potter"", ""pélican"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""habituer"", ""paintball"", ""sauce tomate"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""hacher"", ""jeu de cartes"", ""casquette"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""hanter"", ""boite aux lettres"", ""bocal"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""harceler"", ""buccal"", ""gingembre"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""héberger"", ""10 000"", ""cougar"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""hésiter"", ""fistinière"", ""marteau piqueur"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""humilier"", ""pile-poil"", ""secousse"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""hurler"", ""séisme"", ""col V"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""ignorer"", ""pissenlis"", ""langue"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""imiter"", ""coquelicot"", ""pine d'huitre"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""impressionner"", ""anaconda"", ""sable mouvant"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""imprimer"", ""kaki"", ""kyste"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""informer"", ""fessé"", ""lave-vaisselle"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""inonder"", ""poubelle"", ""lavande"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""inquiéter"", ""diarrhée"", ""tulipe"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""insister"", ""funambule"", ""castrer"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""interdire"", ""tampon"", ""MacGyver"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""interviewer"", ""rhinoplastie"", ""croque mitaine"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""introduire"", ""chirurgie"", ""loup garou"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""inventer"", ""nouille"", ""fermentation"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""investir"", ""Tadjikistan"", ""tribu Maori"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""irriter"", ""quenelle"", ""Pakistan"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""jeter"", ""couscous"", ""chauve-souris"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""jongler"", ""chromosome"", ""avion"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""jouer"", ""monogamie"", ""biroute"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""jouir"", ""savane"", ""épilation"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""jurer"", ""plumeau"", ""Tasmanie"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""kiffer"", ""ketchup"", ""boite de nuit"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""klaxonner"", ""koala"", ""Antarctique"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""laper"", ""fox terrier"", ""position foetale"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""laver"", ""nuage"", ""grotte"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""lécher"", ""soleil"", ""Claire Chazal"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""libérer"", ""asticot"", ""clim"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""licencier"", ""podologue"", ""Mexique"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""lire"", ""lettre majuscule"", ""Whitney Houston"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""livrer"", ""lémurien"", ""plâtre"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""mâcher"", ""Bible"", ""vélo électrique"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""maigrir"", ""petite tenue"", ""finition"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""manger"", ""tuile"", ""faciale"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""manifester"", ""cuisson"", ""poumon"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""manquer"", ""tissu"", ""PACS"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""maquiller"", ""orang outan"", ""fusée"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""marier"", ""bonobo"", ""Patrick Sébastien"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""masser"", ""fourmi"", ""URSS"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""mater"", ""parapluie"", ""Martini"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""mélanger"", ""petit pois"", ""comète"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""mêler"", ""psychopathe"", ""pustule"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""menacer"", ""mormon"", ""pet de limace"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""miauler"", ""limace"", ""Occitanie"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""mimer"", ""araignée"", ""inceste"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""mincir"", ""escargot"", ""maracas"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""miser"", ""hépatite C"", ""sauterelle"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""moisir"", ""traffic"", ""vierge"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""mordre"", ""puceau"", ""malade"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""moucher"", ""essence"", ""Cristiano Ronaldo"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""moudre"", ""vinaigre"", ""Londres"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""mouiller"", ""lionceau"", ""Francis Cabrel"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""mouler"", ""raviolis"", ""échelle"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""murmurer"", ""kangourou"", ""kamasutra"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""nager"", ""forêt"", ""grillage"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""naître"", ""voie lactée"", ""fougasse"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""neiger"", ""lait"", ""Australie"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""nettoyer"", ""extase"", ""égoût"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""nier"", ""membre viril"", ""phoque"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""noircir"", ""quéquette"", ""prune"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""nourrir"", ""vulve"", ""tomate"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""noyer"", ""souriceau"", ""jus d'orange"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""obéir"", ""chien fou"", ""studio"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""obliger"", ""hamster"", ""imprimante"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""obséder"", ""Hiroshima"", ""collier hawaïen"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""offrir"", ""cœlioscopie"", ""Jean Marie Le Pen"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""opérer"", ""valise"", ""Nicolas Sarkozy"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""ordonner"", ""dent de sagesse"", ""Pâques"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""organiser"", ""coton-tige"", ""Noël"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""oser"", ""allumette"", ""été indien"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""oublier"", ""allumeuse"", ""méditerranée"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""ouvrir"", ""confessionnal"", ""maghreb"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""pagayer"", ""5 étoiles"", ""poupée"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""pardonner"", ""ventre"", ""déchet toxique"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""parfumer"", ""poupée gonflable"", ""marguerite"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""parier"", ""thon"", ""enragé"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""parrainer"", ""pain"", ""Ouzbékistan"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""partager"", ""semoule"", ""Bolivie"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""patienter"", ""cheveux"", ""Japon"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""payer"", ""hameçon"", ""Chili"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""pêcher"", ""forgeron"", ""doigt"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""pédaler"", ""épée"", ""Amsterdam"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""peigner"", ""col vert"", ""Joe Dassin"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""peindre"", ""piment"", ""Canada"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""peler"", ""orteil"", ""rose"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""pendre"", ""guêpe"", ""pont"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""pénétrer"", ""frelon"", ""Yugi-oh"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""percer"", ""phacochère"", ""canalisation"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""perdre"", ""oreille"", ""Islande"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""peser"", ""dignité"", ""oubliette"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""péter"", ""honneur"", ""château"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""photocopier"", ""courage"", ""donjon"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""photographier"", ""praline"", ""château fort"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""piéger"", ""océan"", ""chifoumi"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""piloter"", ""belle-mère"", ""arbalète"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""pincer"", ""palme"", ""catapulte"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""pisser"", ""colonie"", ""ver solitaire"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""plaire"", ""ongle"", ""ver de terre"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""plaisanter"", ""raisin sec"", ""pince-oreille"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""planter"", ""Céline Dion"", ""pomme de terre"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""pleurer"", ""sauterelle"", ""bukkake"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""plonger"", ""TGV"", ""toile"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""polir"", ""barricade"", ""colle"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""polluer"", ""protéine"", ""garde-boue"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""poncer"", ""terminale S"", ""hochet"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""pondre"", ""médecin"", ""fille"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""porter"", ""mec"", ""cordon ombilical"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""poster"", ""cadran solaire"", ""rencontre"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""pousser"", ""bûcheron"", ""bougie"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
,,"%s, poste une phrase débile sur Facebook contenant les mots ""pratiquer"", ""tonne"", ""lave-linge"" et ""%s"", termine-la par #picoloapp... Ou finis ton verre",15,2
